,datetime,temperature,windspeed,wind_direction,humidity,hour,generation
0,2017-01-01 1:00,5.0,1.8,160.0,93.0,1.0,0.0
1,2017-01-01 2:00,4.1,0.8,140.0,93.0,2.0,0.0
2,2017-01-01 3:00,3.3,1.5,160.0,94.0,3.0,0.0
3,2017-01-01 4:00,2.5,1.8,160.0,95.0,4.0,0.0
4,2017-01-01 5:00,2.1,1.8,160.0,97.0,5.0,0.0
5,2017-01-01 6:00,1.7,1.5,160.0,98.0,6.0,0.0
6,2017-01-01 7:00,2.0,2.4,160.0,98.0,7.0,0.0
7,2017-01-01 8:00,2.4,1.4,160.0,98.0,8.0,0.0
8,2017-01-01 9:00,3.0,1.3,160.0,98.0,9.0,547200.0
9,2017-01-01 10:00,4.4,1.8,160.0,90.0,10.0,3484800.0
10,2017-01-01 11:00,6.0,0.9,160.0,83.0,11.0,3350400.0
11,2017-01-01 12:00,9.3,1.5,180.0,68.0,12.0,7929600.0
12,2017-01-01 13:00,9.6,1.2,270.0,67.0,13.0,8697600.0
13,2017-01-01 14:00,10.2,1.5,290.0,66.0,14.0,8236800.0
14,2017-01-01 15:00,10.8,1.0,110.0,65.0,15.0,7344000.0
15,2017-01-01 16:00,11.1,1.6,340.0,66.0,16.0,5155200.0
16,2017-01-01 17:00,10.2,1.6,360.0,69.0,17.0,2131200.0
17,2017-01-01 18:00,8.5,0.9,20.0,77.0,18.0,134400.0
18,2017-01-01 19:00,7.6,1.1,290.0,81.0,19.0,0.0
19,2017-01-01 20:00,6.7,1.7,230.0,92.0,20.0,0.0
20,2017-01-01 21:00,6.4,1.0,250.0,96.0,21.0,0.0
21,2017-01-01 22:00,5.9,0.4,0.0,98.0,22.0,0.0
22,2017-01-01 23:00,5.1,1.1,230.0,98.0,23.0,0.0
23,2017-01-02 0:00,5.3,0.9,140.0,92.0,0.0,0.0
24,2017-01-02 1:00,5.2,1.0,160.0,98.0,1.0,0.0
25,2017-01-02 2:00,5.3,0.8,140.0,98.0,2.0,0.0
26,2017-01-02 3:00,5.1,1.0,160.0,98.0,3.0,0.0
27,2017-01-02 4:00,5.2,1.0,20.0,98.0,4.0,0.0
28,2017-01-02 5:00,5.2,1.7,140.0,98.0,5.0,0.0
29,2017-01-02 6:00,5.4,0.4,0.0,92.0,6.0,0.0
30,2017-01-02 7:00,5.4,0.9,140.0,90.0,7.0,0.0
31,2017-01-02 8:00,5.6,1.4,140.0,90.0,8.0,0.0
32,2017-01-02 9:00,5.9,1.1,110.0,89.0,9.0,345600.0
33,2017-01-02 10:00,7.7,0.4,0.0,77.0,10.0,1948800.0
34,2017-01-02 11:00,9.7,2.6,180.0,76.0,11.0,6211200.0
35,2017-01-02 12:00,11.0,0.8,340.0,68.0,12.0,7334400.0
36,2017-01-02 13:00,12.2,1.7,20.0,64.0,13.0,8332800.0
37,2017-01-02 14:00,12.3,2.4,290.0,67.0,14.0,7286400.0
38,2017-01-02 15:00,12.2,3.4,320.0,73.0,15.0,6355200.0
39,2017-01-02 16:00,11.2,4.4,320.0,83.0,16.0,4512000.0
40,2017-01-02 17:00,10.5,2.5,340.0,88.0,17.0,1584000.0
41,2017-01-02 18:00,9.3,1.5,360.0,97.0,18.0,76800.0
42,2017-01-02 19:00,8.5,2.4,340.0,98.0,19.0,0.0
43,2017-01-02 20:00,8.2,1.7,340.0,98.0,20.0,0.0
44,2017-01-02 21:00,7.8,3.1,340.0,98.0,21.0,0.0
45,2017-01-02 22:00,7.1,3.0,340.0,98.0,22.0,0.0
46,2017-01-02 23:00,6.7,3.0,340.0,98.0,23.0,0.0
47,2017-01-03 0:00,5.7,2.1,360.0,98.0,0.0,0.0
48,2017-01-03 1:00,5.6,3.3,340.0,97.0,1.0,0.0
49,2017-01-03 2:00,5.7,3.7,340.0,93.0,2.0,0.0
50,2017-01-03 3:00,5.3,4.4,360.0,97.0,3.0,0.0
51,2017-01-03 4:00,4.8,3.7,360.0,97.0,4.0,0.0
52,2017-01-03 5:00,3.9,2.4,360.0,98.0,5.0,0.0
53,2017-01-03 6:00,3.2,2.3,20.0,98.0,6.0,0.0
54,2017-01-03 7:00,2.8,1.3,70.0,97.0,7.0,0.0
55,2017-01-03 8:00,2.2,1.0,340.0,96.0,8.0,0.0
56,2017-01-03 9:00,2.9,1.2,360.0,96.0,9.0,960000.0
57,2017-01-03 10:00,4.6,2.2,20.0,85.0,10.0,3465600.0
58,2017-01-03 11:00,6.1,2.8,360.0,78.0,11.0,6288000.0
59,2017-01-03 12:00,8.2,2.9,20.0,69.0,12.0,8371200.0
60,2017-01-03 13:00,9.0,3.0,20.0,65.0,13.0,9148800.0
61,2017-01-03 14:00,9.9,2.2,20.0,64.0,14.0,8784000.0
62,2017-01-03 15:00,10.2,2.8,20.0,61.0,15.0,7411200.0
63,2017-01-03 16:00,9.6,2.9,360.0,55.0,16.0,5356800.0
64,2017-01-03 17:00,8.4,3.4,320.0,77.0,17.0,2332800.0
65,2017-01-03 18:00,6.7,3.2,320.0,84.0,18.0,163200.0
66,2017-01-03 19:00,5.4,3.5,360.0,89.0,19.0,0.0
67,2017-01-03 20:00,4.7,2.4,360.0,91.0,20.0,0.0
68,2017-01-03 21:00,3.9,1.9,360.0,98.0,21.0,0.0
69,2017-01-03 22:00,3.6,0.4,0.0,97.0,22.0,0.0
70,2017-01-03 23:00,3.4,1.1,360.0,98.0,23.0,0.0
71,2017-01-04 0:00,2.5,0.9,50.0,98.0,0.0,0.0
72,2017-01-04 1:00,2.3,0.8,160.0,98.0,1.0,0.0
73,2017-01-04 2:00,2.1,0.5,140.0,98.0,2.0,0.0
74,2017-01-04 3:00,2.1,1.2,340.0,98.0,3.0,0.0
75,2017-01-04 4:00,1.7,1.2,160.0,98.0,4.0,0.0
76,2017-01-04 5:00,1.8,0.2,0.0,98.0,5.0,0.0
77,2017-01-04 6:00,1.5,0.7,160.0,98.0,6.0,0.0
78,2017-01-04 7:00,1.3,1.5,160.0,98.0,7.0,0.0
79,2017-01-04 8:00,1.4,1.4,160.0,98.0,8.0,9600.0
80,2017-01-04 9:00,2.1,1.1,160.0,98.0,9.0,777600.0
81,2017-01-04 10:00,3.4,1.3,160.0,95.0,10.0,2438400.0
82,2017-01-04 11:00,5.2,0.9,180.0,86.0,11.0,3830400.0
83,2017-01-04 12:00,7.0,1.4,180.0,80.0,12.0,5155200.0
84,2017-01-04 13:00,8.8,1.6,290.0,81.0,13.0,6854400.0
85,2017-01-04 14:00,10.2,2.1,360.0,77.0,14.0,7190400.0
86,2017-01-04 15:00,11.1,2.3,50.0,78.0,15.0,4752000.0
87,2017-01-04 16:00,10.4,3.2,360.0,83.0,16.0,3427200.0
88,2017-01-04 17:00,9.9,2.2,360.0,87.0,17.0,1440000.0
89,2017-01-04 18:00,8.1,3.1,360.0,95.0,18.0,67200.0
90,2017-01-04 19:00,6.8,2.9,20.0,98.0,19.0,0.0
91,2017-01-04 20:00,5.9,3.0,20.0,98.0,20.0,0.0
92,2017-01-04 21:00,5.3,2.8,360.0,98.0,21.0,0.0
93,2017-01-04 22:00,4.8,2.3,360.0,98.0,22.0,0.0
94,2017-01-04 23:00,4.5,2.6,360.0,98.0,23.0,0.0
95,2017-01-05 0:00,4.2,1.5,50.0,98.0,0.0,0.0
96,2017-01-05 1:00,3.8,1.3,70.0,98.0,1.0,0.0
97,2017-01-05 2:00,3.9,3.8,20.0,87.0,2.0,0.0
98,2017-01-05 3:00,4.0,1.2,50.0,83.0,3.0,0.0
99,2017-01-05 4:00,3.7,1.1,50.0,81.0,4.0,0.0
100,2017-01-05 5:00,3.3,1.1,20.0,79.0,5.0,0.0
101,2017-01-05 6:00,3.3,0.8,360.0,63.0,6.0,0.0
102,2017-01-05 7:00,3.1,0.6,20.0,74.0,7.0,0.0
103,2017-01-05 8:00,3.0,1.1,50.0,74.0,8.0,0.0
104,2017-01-05 9:00,3.4,0.7,50.0,75.0,9.0,432000.0
105,2017-01-05 10:00,4.2,1.2,360.0,74.0,10.0,1017600.0
106,2017-01-05 11:00,5.1,1.5,360.0,73.0,11.0,1152000.0
107,2017-01-05 12:00,5.9,0.6,90.0,72.0,12.0,1478400.0
108,2017-01-05 13:00,7.0,0.6,20.0,71.0,13.0,1507200.0
109,2017-01-05 14:00,7.8,1.7,20.0,72.0,14.0,1545600.0
110,2017-01-05 15:00,8.0,0.7,20.0,72.0,15.0,1027200.0
111,2017-01-05 16:00,8.4,0.9,20.0,76.0,16.0,969600.0
112,2017-01-05 17:00,8.2,1.1,20.0,80.0,17.0,460800.0
113,2017-01-05 18:00,7.7,1.1,50.0,89.0,18.0,38400.0
114,2017-01-05 19:00,8.0,1.4,140.0,77.0,19.0,0.0
115,2017-01-05 20:00,8.5,1.2,160.0,76.0,20.0,0.0
116,2017-01-05 21:00,8.7,2.4,140.0,79.0,21.0,0.0
117,2017-01-05 22:00,8.4,0.8,140.0,84.0,22.0,0.0
118,2017-01-05 23:00,7.9,1.2,160.0,92.0,23.0,0.0
119,2017-01-06 0:00,7.6,2.6,90.0,91.0,0.0,0.0
120,2017-01-06 1:00,7.2,1.7,70.0,95.0,1.0,0.0
121,2017-01-06 2:00,7.2,1.9,90.0,88.0,2.0,0.0
122,2017-01-06 3:00,6.9,1.0,70.0,90.0,3.0,0.0
123,2017-01-06 4:00,6.8,0.9,270.0,89.0,4.0,0.0
124,2017-01-06 5:00,6.7,1.0,230.0,87.0,5.0,0.0
125,2017-01-06 6:00,6.7,0.8,180.0,84.0,6.0,0.0
126,2017-01-06 7:00,6.6,1.3,290.0,82.0,7.0,0.0
127,2017-01-06 8:00,6.7,1.5,110.0,79.0,8.0,0.0
128,2017-01-06 9:00,6.8,1.4,140.0,77.0,9.0,403200.0
129,2017-01-06 10:00,8.2,1.2,140.0,72.0,10.0,3177600.0
130,2017-01-06 11:00,8.8,2.4,140.0,66.0,11.0,3619200.0
131,2017-01-06 12:00,9.6,2.0,140.0,61.0,12.0,3552000.0
132,2017-01-06 13:00,11.4,2.2,110.0,56.0,13.0,5347200.0
133,2017-01-06 14:00,11.3,2.6,320.0,60.0,14.0,5779200.0
134,2017-01-06 15:00,12.0,1.8,290.0,58.0,15.0,4329600.0
135,2017-01-06 16:00,11.9,2.7,360.0,60.0,16.0,5424000.0
136,2017-01-06 17:00,11.1,3.3,20.0,77.0,17.0,2073600.0
137,2017-01-06 18:00,8.4,3.5,20.0,90.0,18.0,192000.0
138,2017-01-06 19:00,7.1,2.2,20.0,97.0,19.0,0.0
139,2017-01-06 20:00,6.7,1.9,20.0,98.0,20.0,0.0
140,2017-01-06 21:00,5.9,0.8,340.0,98.0,21.0,0.0
141,2017-01-06 22:00,5.7,0.4,0.0,98.0,22.0,0.0
142,2017-01-06 23:00,5.3,0.3,0.0,98.0,23.0,0.0
143,2017-01-07 0:00,5.3,0.6,50.0,98.0,0.0,0.0
144,2017-01-07 1:00,4.7,0.5,110.0,98.0,1.0,0.0
145,2017-01-07 2:00,4.7,1.7,140.0,98.0,2.0,0.0
146,2017-01-07 3:00,4.5,1.4,140.0,98.0,3.0,0.0
147,2017-01-07 4:00,3.9,0.6,110.0,95.0,4.0,0.0
148,2017-01-07 5:00,4.0,0.9,110.0,87.0,5.0,0.0
149,2017-01-07 6:00,4.5,2.7,110.0,85.0,6.0,0.0
150,2017-01-07 7:00,4.3,1.3,90.0,85.0,7.0,0.0
151,2017-01-07 8:00,4.1,1.1,90.0,86.0,8.0,0.0
152,2017-01-07 9:00,4.6,2.4,110.0,83.0,9.0,422400.0
153,2017-01-07 10:00,5.9,1.0,90.0,78.0,10.0,1478400.0
154,2017-01-07 11:00,6.5,0.5,70.0,75.0,11.0,2563200.0
155,2017-01-07 12:00,7.9,0.7,50.0,70.0,12.0,2524800.0
156,2017-01-07 13:00,9.9,1.2,70.0,61.0,13.0,4483200.0
157,2017-01-07 14:00,9.5,0.7,50.0,66.0,14.0,2467200.0
158,2017-01-07 15:00,9.4,1.8,20.0,76.0,15.0,1459200.0
159,2017-01-07 16:00,9.2,1.3,50.0,81.0,16.0,710400.0
160,2017-01-07 17:00,8.8,1.2,360.0,88.0,17.0,374400.0
161,2017-01-07 18:00,8.4,1.3,50.0,78.0,18.0,9600.0
162,2017-01-07 19:00,8.2,1.0,70.0,73.0,19.0,0.0
163,2017-01-07 20:00,8.0,0.8,50.0,76.0,20.0,0.0
164,2017-01-07 21:00,7.8,1.0,20.0,88.0,21.0,0.0
165,2017-01-07 22:00,7.6,1.3,20.0,96.0,22.0,0.0
166,2017-01-07 23:00,7.2,2.1,20.0,97.0,23.0,0.0
167,2017-01-08 0:00,6.9,1.8,20.0,98.0,0.0,0.0
168,2017-01-08 1:00,6.6,2.2,20.0,98.0,1.0,0.0
169,2017-01-08 2:00,6.2,1.8,50.0,98.0,2.0,0.0
170,2017-01-08 3:00,6.4,0.6,50.0,98.0,3.0,0.0
171,2017-01-08 4:00,6.5,1.3,50.0,98.0,4.0,0.0
172,2017-01-08 5:00,6.6,1.1,70.0,98.0,5.0,0.0
173,2017-01-08 6:00,7.1,1.1,50.0,90.0,6.0,0.0
174,2017-01-08 7:00,6.8,1.2,360.0,98.0,7.0,0.0
175,2017-01-08 8:00,6.1,1.1,20.0,98.0,8.0,0.0
176,2017-01-08 9:00,6.3,0.6,20.0,96.0,9.0,537600.0
177,2017-01-08 10:00,7.7,1.4,340.0,85.0,10.0,1900800.0
178,2017-01-08 11:00,8.8,1.3,20.0,82.0,11.0,2860800.0
179,2017-01-08 12:00,9.5,1.8,320.0,81.0,12.0,4176000.0
180,2017-01-08 13:00,10.0,2.7,290.0,74.0,13.0,7344000.0
181,2017-01-08 14:00,10.4,5.0,320.0,78.0,14.0,8956800.0
182,2017-01-08 15:00,11.2,5.1,360.0,72.0,15.0,7968000.0
183,2017-01-08 16:00,10.4,4.2,360.0,81.0,16.0,3283200.0
184,2017-01-08 17:00,9.2,5.7,340.0,79.0,17.0,1795200.0
185,2017-01-08 18:00,8.1,5.1,340.0,89.0,18.0,192000.0
186,2017-01-08 19:00,7.6,2.9,340.0,94.0,19.0,0.0
187,2017-01-08 20:00,7.6,5.1,340.0,95.0,20.0,0.0
188,2017-01-08 21:00,7.3,6.4,340.0,95.0,21.0,0.0
189,2017-01-08 22:00,7.1,3.7,360.0,94.0,22.0,0.0
190,2017-01-08 23:00,7.1,4.3,340.0,93.0,23.0,0.0
191,2017-01-09 0:00,7.1,4.5,340.0,93.0,0.0,0.0
192,2017-01-09 1:00,7.1,5.0,340.0,92.0,1.0,0.0
193,2017-01-09 2:00,6.7,5.9,340.0,97.0,2.0,0.0
194,2017-01-09 3:00,6.2,7.0,340.0,89.0,3.0,0.0
195,2017-01-09 4:00,6.0,7.1,340.0,86.0,4.0,0.0
196,2017-01-09 5:00,5.8,6.6,340.0,80.0,5.0,0.0
197,2017-01-09 6:00,5.6,6.5,340.0,80.0,6.0,0.0
198,2017-01-09 7:00,5.1,6.2,340.0,86.0,7.0,0.0
199,2017-01-09 8:00,5.2,7.5,340.0,77.0,8.0,0.0
200,2017-01-09 9:00,5.4,4.9,340.0,79.0,9.0,9600.0
201,2017-01-09 10:00,6.0,8.9,340.0,71.0,10.0,777600.0
202,2017-01-09 11:00,6.8,9.0,340.0,69.0,11.0,2976000.0
203,2017-01-09 12:00,6.4,9.2,360.0,68.0,12.0,4464000.0
204,2017-01-09 13:00,6.8,8.9,360.0,69.0,13.0,4377600.0
205,2017-01-09 14:00,7.3,9.0,360.0,64.0,14.0,7689600.0
206,2017-01-09 15:00,7.1,10.1,360.0,69.0,15.0,8304000.0
207,2017-01-09 16:00,6.9,9.4,360.0,70.0,16.0,5164800.0
208,2017-01-09 17:00,5.5,8.0,360.0,75.0,17.0,1718400.0
209,2017-01-09 18:00,4.4,7.1,360.0,77.0,18.0,192000.0
210,2017-01-09 19:00,4.0,6.0,360.0,78.0,19.0,0.0
211,2017-01-09 20:00,3.5,4.8,340.0,79.0,20.0,0.0
212,2017-01-09 21:00,3.1,5.2,340.0,76.0,21.0,0.0
213,2017-01-09 22:00,2.9,4.6,340.0,77.0,22.0,0.0
214,2017-01-09 23:00,2.8,4.7,340.0,77.0,23.0,0.0
215,2017-01-10 0:00,2.8,5.2,340.0,74.0,0.0,0.0
216,2017-01-10 1:00,2.9,6.4,340.0,74.0,1.0,0.0
217,2017-01-10 2:00,3.0,6.7,340.0,73.0,2.0,0.0
218,2017-01-10 3:00,2.8,5.3,360.0,73.0,3.0,0.0
219,2017-01-10 4:00,3.0,5.5,360.0,74.0,4.0,0.0
220,2017-01-10 5:00,3.0,6.5,340.0,73.0,5.0,0.0
221,2017-01-10 6:00,3.1,6.1,360.0,70.0,6.0,0.0
222,2017-01-10 7:00,3.2,6.5,360.0,69.0,7.0,0.0
223,2017-01-10 8:00,3.3,7.0,360.0,64.0,8.0,0.0
224,2017-01-10 9:00,3.4,4.6,360.0,69.0,9.0,268800.0
225,2017-01-10 10:00,3.9,6.9,340.0,61.0,10.0,854400.0
226,2017-01-10 11:00,4.7,7.0,360.0,61.0,11.0,3187200.0
227,2017-01-10 12:00,4.4,8.0,360.0,62.0,12.0,2323200.0
228,2017-01-10 13:00,5.0,7.2,360.0,68.0,13.0,3408000.0
229,2017-01-10 14:00,6.4,5.2,360.0,62.0,14.0,8870400.0
230,2017-01-10 15:00,5.9,5.3,360.0,71.0,15.0,5232000.0
231,2017-01-10 16:00,5.1,5.7,360.0,72.0,16.0,4022400.0
232,2017-01-10 17:00,4.5,5.0,360.0,80.0,17.0,1152000.0
233,2017-01-10 18:00,3.8,8.3,360.0,96.0,18.0,96000.0
234,2017-01-10 19:00,3.4,7.2,20.0,83.0,19.0,0.0
235,2017-01-10 20:00,2.9,6.9,360.0,81.0,20.0,0.0
236,2017-01-10 21:00,2.2,7.1,360.0,73.0,21.0,0.0
237,2017-01-10 22:00,2.0,6.9,360.0,70.0,22.0,0.0
238,2017-01-10 23:00,2.0,7.6,360.0,67.0,23.0,0.0
239,2017-01-11 0:00,1.7,6.5,360.0,66.0,0.0,0.0
240,2017-01-11 1:00,1.8,8.4,360.0,62.0,1.0,0.0
241,2017-01-11 2:00,1.5,8.7,20.0,72.0,2.0,0.0
242,2017-01-11 3:00,1.0,5.4,20.0,73.0,3.0,0.0
243,2017-01-11 4:00,0.7,5.0,20.0,76.0,4.0,0.0
244,2017-01-11 5:00,-0.1,2.0,50.0,74.0,5.0,0.0
245,2017-01-11 6:00,-0.7,2.9,50.0,76.0,6.0,0.0
246,2017-01-11 7:00,-1.3,3.0,50.0,72.0,7.0,0.0
247,2017-01-11 8:00,-1.6,2.9,50.0,68.0,8.0,0.0
248,2017-01-11 9:00,-1.4,1.3,70.0,59.0,9.0,624000.0
249,2017-01-11 10:00,0.4,1.5,50.0,49.0,10.0,4512000.0
250,2017-01-11 11:00,2.1,2.7,50.0,46.0,11.0,7785600.0
251,2017-01-11 12:00,2.6,4.3,360.0,47.0,12.0,9225600.0
252,2017-01-11 13:00,3.2,4.2,360.0,49.0,13.0,9945600.0
253,2017-01-11 14:00,3.3,4.4,360.0,51.0,14.0,9676800.0
254,2017-01-11 15:00,4.0,4.4,360.0,54.0,15.0,8505600.0
255,2017-01-11 16:00,3.7,4.1,320.0,58.0,16.0,6316800.0
256,2017-01-11 17:00,3.3,4.5,340.0,61.0,17.0,2908800.0
257,2017-01-11 18:00,2.8,3.7,340.0,65.0,18.0,268800.0
258,2017-01-11 19:00,3.0,5.5,360.0,83.0,19.0,0.0
259,2017-01-11 20:00,2.6,3.5,320.0,91.0,20.0,0.0
260,2017-01-11 21:00,2.8,3.4,320.0,89.0,21.0,0.0
261,2017-01-11 22:00,2.6,2.3,360.0,87.0,22.0,0.0
262,2017-01-11 23:00,2.4,2.1,340.0,87.0,23.0,0.0
263,2017-01-12 0:00,1.8,2.5,360.0,79.0,0.0,0.0
264,2017-01-12 1:00,1.3,0.9,20.0,84.0,1.0,0.0
265,2017-01-12 2:00,0.8,0.7,180.0,86.0,2.0,0.0
266,2017-01-12 3:00,1.1,0.9,270.0,76.0,3.0,0.0
267,2017-01-12 4:00,2.3,3.6,320.0,70.0,4.0,0.0
268,2017-01-12 5:00,3.3,3.7,340.0,71.0,5.0,0.0
269,2017-01-12 6:00,3.2,2.8,320.0,75.0,6.0,0.0
270,2017-01-12 7:00,4.0,3.7,290.0,70.0,7.0,0.0
271,2017-01-12 8:00,4.3,4.3,290.0,68.0,8.0,0.0
272,2017-01-12 9:00,4.9,2.7,290.0,69.0,9.0,633600.0
273,2017-01-12 10:00,5.7,3.7,270.0,66.0,10.0,2217600.0
274,2017-01-12 11:00,4.9,5.1,290.0,87.0,11.0,1737600.0
275,2017-01-12 12:00,5.7,2.9,270.0,88.0,12.0,1747200.0
276,2017-01-12 13:00,7.0,3.1,290.0,81.0,13.0,3561600.0
277,2017-01-12 14:00,7.1,6.5,320.0,63.0,14.0,3331200.0
278,2017-01-12 15:00,7.0,6.7,320.0,65.0,15.0,3513600.0
279,2017-01-12 16:00,6.0,4.3,320.0,82.0,16.0,1814400.0
280,2017-01-12 17:00,5.5,4.3,320.0,92.0,17.0,355200.0
281,2017-01-12 18:00,5.6,7.1,340.0,65.0,18.0,28800.0
282,2017-01-12 19:00,4.4,5.9,360.0,91.0,19.0,0.0
283,2017-01-12 20:00,3.2,3.7,360.0,91.0,20.0,0.0
284,2017-01-12 21:00,2.6,4.4,360.0,90.0,21.0,0.0
285,2017-01-12 22:00,2.1,3.8,20.0,91.0,22.0,0.0
286,2017-01-12 23:00,1.6,3.0,360.0,90.0,23.0,0.0
287,2017-01-13 0:00,1.3,3.3,340.0,88.0,0.0,0.0
288,2017-01-13 1:00,1.2,3.8,340.0,83.0,1.0,0.0
289,2017-01-13 2:00,0.9,3.4,340.0,81.0,2.0,0.0
290,2017-01-13 3:00,1.3,5.1,360.0,74.0,3.0,0.0
291,2017-01-13 4:00,1.1,3.3,360.0,75.0,4.0,0.0
292,2017-01-13 5:00,1.0,3.7,340.0,75.0,5.0,0.0
293,2017-01-13 6:00,0.2,2.0,340.0,82.0,6.0,0.0
294,2017-01-13 7:00,-0.5,1.4,110.0,83.0,7.0,0.0
295,2017-01-13 8:00,-0.4,1.6,140.0,82.0,8.0,0.0
296,2017-01-13 9:00,0.0,2.1,160.0,80.0,9.0,259200.0
297,2017-01-13 10:00,1.7,3.0,160.0,73.0,10.0,2601600.0
298,2017-01-13 11:00,3.6,2.0,200.0,77.0,11.0,5116800.0
299,2017-01-13 12:00,5.6,3.0,270.0,72.0,12.0,6912000.0
300,2017-01-13 13:00,6.5,10.0,320.0,54.0,13.0,4713600.0
301,2017-01-13 14:00,6.7,11.4,320.0,51.0,14.0,3964800.0
302,2017-01-13 15:00,5.1,10.8,340.0,78.0,15.0,4099200.0
303,2017-01-13 16:00,2.8,8.1,340.0,98.0,16.0,1881600.0
304,2017-01-13 17:00,1.9,9.4,360.0,97.0,17.0,624000.0
305,2017-01-13 18:00,1.8,11.9,340.0,71.0,18.0,19200.0
306,2017-01-13 19:00,1.4,10.0,360.0,72.0,19.0,0.0
307,2017-01-13 20:00,0.5,8.7,360.0,69.0,20.0,0.0
308,2017-01-13 21:00,0.2,7.6,340.0,66.0,21.0,0.0
309,2017-01-13 22:00,0.4,8.2,340.0,69.0,22.0,0.0
310,2017-01-13 23:00,0.4,7.5,340.0,66.0,23.0,0.0
311,2017-01-14 0:00,0.9,8.3,340.0,67.0,0.0,0.0
312,2017-01-14 1:00,0.8,6.6,340.0,78.0,1.0,0.0
313,2017-01-14 2:00,0.8,8.7,340.0,78.0,2.0,0.0
314,2017-01-14 3:00,0.3,6.6,340.0,89.0,3.0,0.0
315,2017-01-14 4:00,0.5,7.6,340.0,78.0,4.0,0.0
316,2017-01-14 5:00,-0.1,7.9,360.0,98.0,5.0,0.0
317,2017-01-14 6:00,-0.5,7.1,360.0,97.0,6.0,0.0
318,2017-01-14 7:00,-0.6,7.1,20.0,93.0,7.0,0.0
319,2017-01-14 8:00,-1.2,4.9,20.0,95.0,8.0,0.0
320,2017-01-14 9:00,-1.6,5.5,20.0,98.0,9.0,105600.0
321,2017-01-14 10:00,-1.3,4.2,20.0,98.0,10.0,720000.0
322,2017-01-14 11:00,-0.4,4.8,360.0,98.0,11.0,3139200.0
323,2017-01-14 12:00,0.0,7.3,360.0,91.0,12.0,4454400.0
324,2017-01-14 13:00,-0.1,8.4,20.0,85.0,13.0,5433600.0
325,2017-01-14 14:00,-0.4,8.1,20.0,75.0,14.0,5904000.0
326,2017-01-14 15:00,-0.4,9.4,20.0,66.0,15.0,7478400.0
327,2017-01-14 16:00,-0.8,10.1,360.0,63.0,16.0,5404800.0
328,2017-01-14 17:00,-1.6,11.8,360.0,63.0,17.0,2784000.0
329,2017-01-14 18:00,-2.0,8.6,360.0,69.0,18.0,230400.0
330,2017-01-14 19:00,-1.7,11.5,360.0,67.0,19.0,0.0
331,2017-01-14 20:00,-1.4,9.9,360.0,69.0,20.0,0.0
332,2017-01-14 21:00,-1.3,9.3,360.0,66.0,21.0,0.0
333,2017-01-14 22:00,-1.2,9.4,360.0,68.0,22.0,0.0
334,2017-01-14 23:00,-1.4,10.0,360.0,71.0,23.0,0.0
335,2017-01-15 0:00,-2.3,9.1,20.0,67.0,0.0,0.0
336,2017-01-15 1:00,-2.5,8.3,20.0,69.0,1.0,0.0
337,2017-01-15 2:00,-2.9,3.5,50.0,74.0,2.0,0.0
338,2017-01-15 3:00,-4.0,2.6,50.0,78.0,3.0,0.0
339,2017-01-15 4:00,-4.3,2.6,50.0,75.0,4.0,0.0
340,2017-01-15 5:00,-5.0,1.5,50.0,76.0,5.0,0.0
341,2017-01-15 6:00,-5.7,1.2,50.0,76.0,6.0,0.0
342,2017-01-15 7:00,-6.4,1.3,70.0,77.0,7.0,0.0
343,2017-01-15 8:00,-6.5,1.3,70.0,74.0,8.0,9600.0
344,2017-01-15 9:00,-4.8,0.5,90.0,65.0,9.0,1574400.0
345,2017-01-15 10:00,-3.7,2.4,20.0,66.0,10.0,5126400.0
346,2017-01-15 11:00,-2.1,4.1,360.0,67.0,11.0,8073600.0
347,2017-01-15 12:00,-0.4,4.0,360.0,64.0,12.0,9552000.0
348,2017-01-15 13:00,1.2,5.4,20.0,63.0,13.0,10512000.0
349,2017-01-15 14:00,2.3,4.3,20.0,64.0,14.0,10214400.0
350,2017-01-15 15:00,1.5,7.7,360.0,66.0,15.0,9177600.0
351,2017-01-15 16:00,1.7,5.8,360.0,71.0,16.0,6960000.0
352,2017-01-15 17:00,1.1,5.5,360.0,75.0,17.0,3302400.0
353,2017-01-15 18:00,-0.2,4.1,360.0,83.0,18.0,403200.0
354,2017-01-15 19:00,-0.5,4.3,340.0,85.0,19.0,0.0
355,2017-01-15 20:00,-0.5,4.3,340.0,81.0,20.0,0.0
356,2017-01-15 21:00,-0.6,3.2,340.0,83.0,21.0,0.0
357,2017-01-15 22:00,-1.1,2.1,20.0,88.0,22.0,0.0
358,2017-01-15 23:00,-2.1,2.1,20.0,87.0,23.0,0.0
359,2017-01-16 0:00,-2.7,1.5,20.0,86.0,0.0,0.0
360,2017-01-16 1:00,-2.7,1.4,360.0,90.0,1.0,0.0
361,2017-01-16 2:00,-2.5,1.2,360.0,87.0,2.0,0.0
362,2017-01-16 3:00,-2.6,1.1,50.0,85.0,3.0,0.0
363,2017-01-16 4:00,-2.4,0.5,50.0,85.0,4.0,0.0
364,2017-01-16 5:00,-1.9,1.6,20.0,83.0,5.0,0.0
365,2017-01-16 6:00,-1.2,1.2,50.0,83.0,6.0,0.0
366,2017-01-16 7:00,-0.9,1.2,70.0,80.0,7.0,0.0
367,2017-01-16 8:00,-1.8,1.1,110.0,86.0,8.0,0.0
